candidate_id,skills,experience_years,job_role,shortlisted
C00402,"Flutter, React Native, Swift, Dart, Firebase",7.1,Mobile Developer,1
C00403,"Redux, React, CSS",4.7,Frontend Developer,1
C00404,"Linux, Terraform, Kubernetes, CI/CD",6.5,DevOps Engineer,1
C00405,"Pandas, TensorFlow, Python",1.4,Data Scientist,0
C00406,"Microservices, Java, SQL, Docker, Spring",6.3,Backend Developer,1
C00407,"Machine Learning, SQL",1.0,Data Scientist,0
C00408,"Docker, Spring, Microservices",6.2,Backend Developer,1
C00409,"Statistics, Machine Learning",4.7,Data Scientist,0
C00410,"JavaScript, React",9.3,Frontend Developer,0
C00411,"Machine Learning, Python, Statistics",8.4,Data Scientist,1
C00412,"AWS, CI/CD",9.3,DevOps Engineer,0
C00413,"Flutter, React Native",4.3,Mobile Developer,0
C00414,"SQL, Docker, Java, Spring",3.1,Backend Developer,1
C00415,"Redux, TypeScript",7.1,Frontend Developer,0
C00416,"Machine Learning, Pandas, Statistics",4.7,Data Scientist,1
C00417,"React, HTML, TypeScript",1.6,Frontend Developer,0
C00418,"Docker, Terraform, Kubernetes, AWS, Linux",9.3,DevOps Engineer,1
C00419,"HTML, TypeScript, React",9.3,Frontend Developer,1
C00420,"React, Redux, CSS, JavaScript, TypeScript",2.8,Frontend Developer,1
C00421,"Pandas, Machine Learning, Statistics, SQL",1.8,Data Scientist,0
C00422,"Terraform, Linux, AWS, Docker",2.8,DevOps Engineer,1
C00423,"CSS, HTML, TypeScript, Redux, JavaScript",6.2,Frontend Developer,1
C00424,"Swift, React Native, Kotlin",6.2,Mobile Developer,1
C00425,"TypeScript, Redux, React, CSS",1.4,Frontend Developer,0
C00426,"Terraform, Linux",7.6,DevOps Engineer,0
C00427,"Python, SQL, TensorFlow, Machine Learning",8.4,Data Scientist,1
C00428,"TensorFlow, Statistics, Machine Learning",6.0,Data Scientist,1
C00429,"Microservices, Java, Spring, Docker, SQL",6.6,Backend Developer,1
C00430,"CI/CD, Kubernetes, Terraform",6.7,DevOps Engineer,1
C00431,"Docker, Terraform, AWS, Kubernetes, CI/CD",6.4,DevOps Engineer,1
C00432,"Redux, React, CSS, HTML",1.9,Frontend Developer,0
C00433,"Spring, Java, SQL, Microservices",6.7,Backend Developer,1
C00434,"CSS, HTML, TypeScript",0.6,Frontend Developer,0
C00435,"HTML, JavaScript",6.4,Frontend Developer,0
C00436,"JavaScript, Redux, React, HTML, TypeScript",3.5,Frontend Developer,1
C00437,"Microservices, Docker, Java",9.7,Backend Developer,1
C00438,"Docker, Linux, Kubernetes",7.0,DevOps Engineer,1
C00439,"Statistics, TensorFlow, Python",8.4,Data Scientist,1
C00440,"Firebase, Swift, Dart, Flutter, React Native",9.8,Mobile Developer,1
C00441,"Kotlin, React Native, Firebase, Dart",3.6,Mobile Developer,1
C00442,"SQL, Spring",1.9,Backend Developer,0
C00443,"JavaScript, React",4.1,Frontend Developer,0
C00444,"Linux, CI/CD, Terraform, Docker, Kubernetes",2.8,DevOps Engineer,1
C00445,"TypeScript, React, Redux, HTML",4.4,Frontend Developer,1
C00446,"Kubernetes, Terraform, Docker, CI/CD, Linux",2.4,DevOps Engineer,1
C00447,"CSS, Redux, HTML",8.4,Frontend Developer,1
C00448,"Terraform, Kubernetes, AWS",4.5,DevOps Engineer,1
C00449,"SQL, Docker, Microservices",5.6,Backend Developer,1
C00450,"Python, SQL, Machine Learning, Statistics, Pandas",5.8,Data Scientist,1
C00451,"Java, Spring, REST, SQL",6.9,Backend Developer,1
C00452,"Python, SQL, Machine Learning, Pandas, TensorFlow",3.2,Data Scientist,1
C00453,"Docker, REST, Microservices, Java, Spring",2.8,Backend Developer,1
C00454,"JavaScript, TypeScript, CSS, HTML",0.6,Frontend Developer,0
C00455,"Flutter, Dart",2.7,Mobile Developer,0
C00456,"Python, Pandas, Statistics, TensorFlow, SQL",1.0,Data Scientist,0
C00457,"Microservices, Java, Spring",6.6,Backend Developer,1
C00458,"Firebase, Flutter, Swift, Kotlin, Dart",7.9,Mobile Developer,1
C00459,"Redux, HTML",8.2,Frontend Developer,0
C00460,"AWS, Docker, CI/CD",1.9,DevOps Engineer,0
C00461,"Microservices, Docker, REST, SQL",3.6,Backend Developer,1
C00462,"Firebase, Flutter, React Native, Kotlin, Swift",3.0,Mobile Developer,1
C00463,"React, JavaScript, HTML, CSS, Redux",6.4,Frontend Developer,1
C00464,"Docker, Spring, SQL, REST",2.4,Backend Developer,1
C00465,"HTML, TypeScript",2.6,Frontend Developer,0
C00466,"Redux, React, HTML, CSS, TypeScript",2.1,Frontend Developer,1
C00467,"HTML, Redux, CSS, JavaScript, TypeScript",6.6,Frontend Developer,1
C00468,"Redux, React, HTML, CSS, TypeScript",5.0,Frontend Developer,1
C00469,"SQL, REST, Docker, Microservices, Spring",7.3,Backend Developer,1
C00470,"Pandas, Python, TensorFlow",6.6,Data Scientist,1
C00471,"Microservices, Spring",4.9,Backend Developer,0
C00472,"Dart, Firebase",2.3,Mobile Developer,0
C00473,"Kotlin, Dart",1.0,Mobile Developer,0
C00474,"JavaScript, TypeScript, React, Redux, CSS",7.6,Frontend Developer,1
C00475,"Terraform, Docker, Linux, Kubernetes",5.9,DevOps Engineer,1
C00476,"Statistics, Pandas",5.5,Data Scientist,0
C00477,"TensorFlow, SQL",8.9,Data Scientist,0
C00478,"Pandas, TensorFlow, SQL, Python, Statistics",5.3,Data Scientist,1
C00479,"Python, Machine Learning, SQL",6.0,Data Scientist,1
C00480,"TypeScript, HTML, CSS",2.9,Frontend Developer,1
C00481,"HTML, React, TypeScript, JavaScript",1.7,Frontend Developer,0
C00482,"Python, Pandas, TensorFlow",2.7,Data Scientist,1
C00483,"Firebase, Flutter, Kotlin, React Native, Swift",4.3,Mobile Developer,1
C00484,"Microservices, Java, SQL, REST, Spring",8.1,Backend Developer,1
C00485,"React Native, Dart, Kotlin",6.6,Mobile Developer,1
C00486,"CI/CD, Docker, Linux",0.9,DevOps Engineer,0
C00487,"Spring, Java, REST, Docker",2.9,Backend Developer,1
C00488,"CSS, React, HTML, Redux",6.4,Frontend Developer,1
C00489,"Docker, Java",4.4,Backend Developer,0
C00490,"SQL, Spring",1.5,Backend Developer,0
C00491,"TensorFlow, Pandas, SQL, Machine Learning, Python",2.9,Data Scientist,1
C00492,"Machine Learning, TensorFlow, Python",3.2,Data Scientist,1
C00493,"Docker, Microservices, Spring, SQL",5.9,Backend Developer,1
C00494,"Spring, Docker, Java",5.4,Backend Developer,1
C00495,"Microservices, Spring, SQL",5.4,Backend Developer,1
C00496,"React Native, Firebase",3.7,Mobile Developer,0
C00497,"Swift, Firebase, Flutter, Kotlin, React Native",3.4,Mobile Developer,1
C00498,"JavaScript, CSS, HTML, React, TypeScript",7.9,Frontend Developer,1
C00499,"REST, Spring, Java, Docker, Microservices",6.9,Backend Developer,1
C00500,"Microservices, Spring",7.5,Backend Developer,0
C00501,"Spring, SQL",2.9,Backend Developer,0
C00502,"Docker, CI/CD",2.9,DevOps Engineer,0
C00503,"Java, Docker, Spring",9.2,Backend Developer,1
C00504,"Kubernetes, Linux",5.2,DevOps Engineer,0
C00505,"REST, Java, Microservices",4.2,Backend Developer,1
C00506,"Java, SQL, Docker",9.5,Backend Developer,1
C00507,"React, JavaScript, TypeScript, Redux, CSS",8.1,Frontend Developer,1
C00508,"React Native, Kotlin, Firebase",3.3,Mobile Developer,1
C00509,"Redux, JavaScript, CSS, TypeScript, React",5.7,Frontend Developer,1
C00510,"SQL, Statistics",5.4,Data Scientist,0
C00511,"Redux, TypeScript, React",8.5,Frontend Developer,1
C00512,"SQL, Python",5.9,Data Scientist,0
C00513,"Statistics, TensorFlow, Python",4.9,Data Scientist,1
C00514,"Machine Learning, TensorFlow, Python, Pandas",5.7,Data Scientist,1
C00515,"AWS, Linux, Terraform, Docker",1.8,DevOps Engineer,0
C00516,"Kubernetes, Linux, Docker",5.2,DevOps Engineer,1
C00517,"Swift, Dart, Kotlin, React Native, Flutter",1.2,Mobile Developer,0
C00518,"Flutter, React Native, Firebase, Dart",2.2,Mobile Developer,1
C00519,"Pandas, Machine Learning, Statistics, Python, TensorFlow",8.9,Data Scientist,1
C00520,"Firebase, Dart, Flutter, Swift, Kotlin",1.2,Mobile Developer,0
C00521,"SQL, Docker, Java, Spring, Microservices",3.5,Backend Developer,1
C00522,"HTML, TypeScript, React",4.1,Frontend Developer,1
C00523,"Kubernetes, Docker, Linux",7.1,DevOps Engineer,1
C00524,"Linux, Terraform, CI/CD, AWS",4.9,DevOps Engineer,1
C00525,"Docker, Linux, AWS, Terraform",2.3,DevOps Engineer,1
C00526,"Spring, Java",5.1,Backend Developer,0
C00527,"Dart, Kotlin, Firebase, Swift, Flutter",2.5,Mobile Developer,1
C00528,"Pandas, TensorFlow, Statistics, Python, SQL",6.1,Data Scientist,1
C00529,"Docker, Linux",9.4,DevOps Engineer,0
C00530,"Kotlin, Flutter, React Native, Swift, Firebase",9.2,Mobile Developer,1
C00531,"CI/CD, Kubernetes, AWS, Docker, Linux",4.0,DevOps Engineer,1
C00532,"Machine Learning, Python, SQL, Pandas, Statistics",8.3,Data Scientist,1
C00533,"TensorFlow, Machine Learning, Pandas, Statistics, Python",3.2,Data Scientist,1
C00534,"JavaScript, Redux, React, CSS, HTML",4.2,Frontend Developer,1
C00535,"AWS, Kubernetes",2.7,DevOps Engineer,0
C00536,"TypeScript, CSS, Redux, React",1.4,Frontend Developer,0
C00537,"SQL, Pandas, Machine Learning, TensorFlow",0.7,Data Scientist,0
C00538,"Microservices, Spring, SQL, Java",7.9,Backend Developer,1
C00539,"Python, Statistics, Pandas",7.9,Data Scientist,1
C00540,"Swift, Flutter",5.7,Mobile Developer,0
C00541,"Flutter, Swift, Dart, React Native, Kotlin",4.6,Mobile Developer,1
C00542,"Docker, SQL, REST, Microservices",6.6,Backend Developer,1
C00543,"Python, Pandas, SQL, Statistics",5.1,Data Scientist,1
C00544,"Java, SQL, Docker, Spring, REST",5.4,Backend Developer,1
C00545,"Kubernetes, CI/CD, Linux, Terraform",8.4,DevOps Engineer,1
C00546,"Statistics, Pandas, SQL, Python",6.2,Data Scientist,1
C00547,"CSS, Redux, TypeScript, HTML, React",6.5,Frontend Developer,1
C00548,"Redux, HTML, React, JavaScript, CSS",2.8,Frontend Developer,1
C00549,"Linux, Kubernetes, Docker",8.1,DevOps Engineer,1
C00550,"TensorFlow, Python, Pandas, SQL",3.3,Data Scientist,1
C00551,"Dart, React Native, Firebase",4.4,Mobile Developer,1
C00552,"Statistics, SQL, Machine Learning, Python, Pandas",0.8,Data Scientist,0
C00553,"Pandas, TensorFlow, Python, Statistics",6.9,Data Scientist,1
C00554,"CI/CD, Linux, Terraform",3.9,DevOps Engineer,1
C00555,"React Native, Swift, Firebase",9.4,Mobile Developer,1
C00556,"Dart, Swift, Flutter, React Native",4.4,Mobile Developer,1
C00557,"SQL, Docker, Java, Spring, Microservices",2.3,Backend Developer,1
C00558,"AWS, Linux, Kubernetes",9.3,DevOps Engineer,1
C00559,"Dart, Flutter, Swift",6.4,Mobile Developer,1
C00560,"AWS, Terraform, Linux, CI/CD",1.4,DevOps Engineer,0
C00561,"CSS, TypeScript, JavaScript, React",6.7,Frontend Developer,1
C00562,"JavaScript, React, CSS, HTML, Redux",4.1,Frontend Developer,1
C00563,"SQL, Statistics, Python",7.6,Data Scientist,1
C00564,"SQL, Microservices, Java",5.6,Backend Developer,1
C00565,"HTML, React",4.3,Frontend Developer,0
C00566,"TensorFlow, SQL",4.0,Data Scientist,0
C00567,"Java, Spring, REST",4.1,Backend Developer,1
C00568,"Docker, Java, SQL, Spring",8.1,Backend Developer,1
C00569,"Kubernetes, CI/CD, Docker",1.5,DevOps Engineer,0
C00570,"Linux, CI/CD",6.2,DevOps Engineer,0
C00571,"REST, Microservices, SQL, Java, Docker",6.7,Backend Developer,1
C00572,"JavaScript, Redux, React, HTML",3.9,Frontend Developer,1
C00573,"TensorFlow, Python, Machine Learning",8.7,Data Scientist,1
C00574,"Terraform, AWS, CI/CD, Docker, Linux",3.5,DevOps Engineer,1
C00575,"Redux, TypeScript",9.3,Frontend Developer,0
C00576,"Microservices, Docker, SQL, Java",5.3,Backend Developer,1
C00577,"REST, Docker, Microservices, SQL",1.9,Backend Developer,0
C00578,"React Native, Flutter, Kotlin, Swift",3.5,Mobile Developer,1
C00579,"Statistics, TensorFlow, SQL, Machine Learning",9.3,Data Scientist,1
C00580,"Terraform, AWS, Docker",9.2,DevOps Engineer,1
C00581,"CSS, TypeScript, JavaScript, React, Redux",5.9,Frontend Developer,1
C00582,"CI/CD, Linux",8.5,DevOps Engineer,0
C00583,"Redux, React, HTML",2.4,Frontend Developer,1
C00584,"Statistics, Python, TensorFlow, Machine Learning",3.2,Data Scientist,1
C00585,"Terraform, AWS, Kubernetes",7.1,DevOps Engineer,1
C00586,"Linux, Kubernetes, Docker, Terraform, AWS",8.2,DevOps Engineer,1
C00587,"Firebase, Kotlin, Swift, Dart, Flutter",6.0,Mobile Developer,1
C00588,"Terraform, Linux",3.3,DevOps Engineer,0
C00589,"HTML, JavaScript, Redux, React",9.3,Frontend Developer,1
C00590,"Swift, Firebase",8.9,Mobile Developer,0
C00591,"AWS, Terraform, CI/CD, Docker",1.7,DevOps Engineer,0
C00592,"React, Redux",1.0,Frontend Developer,0
C00593,"REST, Docker, Spring, SQL",9.8,Backend Developer,1
C00594,"Docker, CI/CD, Linux",5.5,DevOps Engineer,1
C00595,"Microservices, Java, Docker, SQL",8.3,Backend Developer,1
C00596,"Firebase, Flutter, React Native, Swift, Dart",8.9,Mobile Developer,1
C00597,"Kotlin, Dart, Flutter, Firebase",8.8,Mobile Developer,1
C00598,"SQL, Pandas",5.0,Data Scientist,0
C00599,"Kubernetes, CI/CD, Linux, AWS, Terraform",7.0,DevOps Engineer,1
C00600,"TypeScript, React",6.9,Frontend Developer,0
C00601,"TensorFlow, Python, Statistics",2.4,Data Scientist,1
C00602,"SQL, TensorFlow, Python, Machine Learning, Statistics",2.6,Data Scientist,1
C00603,"React, Redux, HTML, TypeScript",1.6,Frontend Developer,0
C00604,"Flutter, Swift, Dart, Firebase",4.2,Mobile Developer,1
C00605,"Pandas, TensorFlow",5.4,Data Scientist,0
C00606,"SQL, Statistics",1.6,Data Scientist,0
C00607,"HTML, TypeScript, CSS, Redux, JavaScript",9.6,Frontend Developer,1
C00608,"Docker, Linux",2.2,DevOps Engineer,0
C00609,"Flutter, Dart, Swift, Firebase, Kotlin",3.6,Mobile Developer,1
C00610,"AWS, CI/CD, Linux",0.7,DevOps Engineer,0
C00611,"SQL, Python, Machine Learning, TensorFlow, Pandas",2.7,Data Scientist,1
C00612,"Docker, AWS, CI/CD, Linux",2.9,DevOps Engineer,1
C00613,"SQL, Python, Machine Learning, Statistics",8.1,Data Scientist,1
C00614,"Redux, React, JavaScript, HTML",0.7,Frontend Developer,0
C00615,"REST, Microservices, Spring, SQL",4.7,Backend Developer,1
C00616,"Kotlin, Swift",5.3,Mobile Developer,0
C00617,"Kotlin, React Native",1.6,Mobile Developer,0
C00618,"Kotlin, Flutter",4.7,Mobile Developer,0
C00619,"CSS, TypeScript, Redux, HTML",6.4,Frontend Developer,1
C00620,"JavaScript, Redux, HTML, React, TypeScript",7.0,Frontend Developer,1
C00621,"CI/CD, Kubernetes, AWS, Terraform",1.8,DevOps Engineer,0
C00622,"Redux, CSS, React, HTML",3.6,Frontend Developer,1
C00623,"Redux, HTML, TypeScript",3.7,Frontend Developer,1
C00624,"TypeScript, CSS",2.1,Frontend Developer,0
C00625,"Kubernetes, CI/CD",5.3,DevOps Engineer,0
C00626,"Java, Docker, Spring",9.1,Backend Developer,1
C00627,"Kubernetes, Terraform",5.0,DevOps Engineer,0
C00628,"AWS, Docker, Kubernetes, Terraform, CI/CD",1.9,DevOps Engineer,0
C00629,"Microservices, REST, SQL, Spring",6.2,Backend Developer,1
C00630,"Dart, Firebase, Kotlin",4.4,Mobile Developer,1
C00631,"Pandas, Python",7.0,Data Scientist,0
C00632,"HTML, TypeScript, JavaScript, CSS",8.2,Frontend Developer,1
C00633,"Statistics, SQL",1.4,Data Scientist,0
C00634,"JavaScript, TypeScript, HTML, React, CSS",1.1,Frontend Developer,0
C00635,"React Native, Dart, Swift, Kotlin",8.0,Mobile Developer,1
C00636,"Spring, SQL, Java, Microservices, REST",9.0,Backend Developer,1
C00637,"Redux, React, CSS, JavaScript, HTML",0.6,Frontend Developer,0
C00638,"Pandas, Python, Machine Learning, TensorFlow, Statistics",5.1,Data Scientist,1
C00639,"Swift, Flutter",10.0,Mobile Developer,0
C00640,"React, Redux, HTML, JavaScript",6.7,Frontend Developer,1
C00641,"Python, Pandas",9.1,Data Scientist,0
C00642,"TensorFlow, Statistics",9.0,Data Scientist,0
C00643,"Docker, REST",3.4,Backend Developer,0
C00644,"Machine Learning, SQL, Statistics, TensorFlow, Pandas",2.7,Data Scientist,1
C00645,"Docker, AWS",4.7,DevOps Engineer,0
C00646,"Spring, Docker, Microservices",8.0,Backend Developer,1
C00647,"Dart, Kotlin",8.4,Mobile Developer,0
C00648,"Dart, React Native, Flutter, Kotlin",9.1,Mobile Developer,1
C00649,"Machine Learning, TensorFlow, Statistics",6.5,Data Scientist,1
C00650,"REST, Java, Microservices, Spring",7.8,Backend Developer,1
C00651,"Firebase, Swift, Flutter, Kotlin, Dart",0.7,Mobile Developer,0
C00652,"React, Redux, CSS, JavaScript, TypeScript",1.0,Frontend Developer,0
C00653,"Statistics, Pandas, TensorFlow",4.9,Data Scientist,1
C00654,"JavaScript, Redux, CSS, HTML",4.5,Frontend Developer,1
C00655,"Dart, React Native, Kotlin",3.0,Mobile Developer,1
C00656,"HTML, TypeScript, Redux, React, CSS",8.9,Frontend Developer,1
C00657,"Firebase, Swift, React Native, Kotlin",7.0,Mobile Developer,1
C00658,"Docker, Terraform, CI/CD, Kubernetes, AWS",10.0,DevOps Engineer,1
C00659,"SQL, REST, Java, Microservices",2.5,Backend Developer,1
C00660,"HTML, JavaScript, Redux, React",1.4,Frontend Developer,0
C00661,"TypeScript, JavaScript",8.9,Frontend Developer,0
C00662,"JavaScript, HTML",3.9,Frontend Developer,0
C00663,"AWS, CI/CD, Linux, Kubernetes, Docker",7.5,DevOps Engineer,1
C00664,"Pandas, Machine Learning",2.8,Data Scientist,0
C00665,"JavaScript, CSS, React",8.3,Frontend Developer,1
C00666,"CI/CD, AWS, Linux, Docker, Kubernetes",3.5,DevOps Engineer,1
C00667,"Dart, React Native, Flutter, Kotlin",2.3,Mobile Developer,1
C00668,"Firebase, React Native, Dart, Flutter",9.5,Mobile Developer,1
C00669,"Firebase, Swift, React Native",6.4,Mobile Developer,1
C00670,"Kubernetes, Terraform, CI/CD",2.1,DevOps Engineer,1
C00671,"React Native, Flutter, Swift, Kotlin, Dart",9.0,Mobile Developer,1
C00672,"Pandas, Python, TensorFlow",8.9,Data Scientist,1
C00673,"Redux, TypeScript, HTML, JavaScript, React",1.8,Frontend Developer,0
C00674,"JavaScript, Redux, React, HTML",9.9,Frontend Developer,1
C00675,"Statistics, Pandas",9.9,Data Scientist,0
C00676,"React, CSS, Redux",7.1,Frontend Developer,1
C00677,"CSS, Redux, HTML, JavaScript, React",8.8,Frontend Developer,1
C00678,"Kubernetes, AWS",1.2,DevOps Engineer,0
C00679,"AWS, CI/CD, Kubernetes, Terraform",3.2,DevOps Engineer,1
C00680,"HTML, CSS, TypeScript, Redux",3.2,Frontend Developer,1
C00681,"Dart, Swift, Kotlin, Flutter",3.9,Mobile Developer,1
C00682,"Statistics, Python, Machine Learning, Pandas",9.7,Data Scientist,1
C00683,"Flutter, React Native",7.3,Mobile Developer,0
C00684,"AWS, Docker, Linux, Kubernetes, CI/CD",5.8,DevOps Engineer,1
C00685,"Spring, REST",9.8,Backend Developer,0
C00686,"Statistics, SQL",3.5,Data Scientist,0
C00687,"React, JavaScript, Redux, HTML, CSS",7.8,Frontend Developer,1
C00688,"AWS, Kubernetes, Docker, Terraform, CI/CD",1.8,DevOps Engineer,0
C00689,"Flutter, Dart, React Native, Swift, Kotlin",8.3,Mobile Developer,1
C00690,"Firebase, Swift",7.6,Mobile Developer,0
C00691,"Docker, SQL, Spring, Java, Microservices",6.7,Backend Developer,1
C00692,"AWS, CI/CD",5.3,DevOps Engineer,0
C00693,"Firebase, Swift",3.5,Mobile Developer,0
C00694,"Statistics, Pandas, SQL, Machine Learning",7.3,Data Scientist,1
C00695,"Kotlin, React Native",3.8,Mobile Developer,0
C00696,"CI/CD, Kubernetes, Terraform, AWS",8.5,DevOps Engineer,1
C00697,"Redux, TypeScript, JavaScript, CSS",7.0,Frontend Developer,1
C00698,"Linux, Kubernetes, Docker, CI/CD",9.0,DevOps Engineer,1
C00699,"TypeScript, JavaScript, React, CSS",6.4,Frontend Developer,1
C00700,"React Native, Firebase, Flutter",5.4,Mobile Developer,1
C00701,"React Native, Swift, Flutter, Firebase, Dart",9.6,Mobile Developer,1
C00702,"CI/CD, Terraform",8.2,DevOps Engineer,0
C00703,"Swift, Flutter",5.9,Mobile Developer,0
C00704,"Flutter, React Native, Kotlin, Dart, Firebase",5.3,Mobile Developer,1
C00705,"TypeScript, Redux, HTML",3.5,Frontend Developer,1
C00706,"CSS, HTML, Redux, JavaScript, TypeScript",5.0,Frontend Developer,1
C00707,"CSS, Redux, React",3.8,Frontend Developer,1
C00708,"JavaScript, HTML",5.9,Frontend Developer,0
C00709,"CI/CD, Docker, Terraform, Kubernetes, AWS",8.3,DevOps Engineer,1
C00710,"AWS, Docker",8.1,DevOps Engineer,0
C00711,"Redux, CSS, HTML",8.0,Frontend Developer,1
C00712,"Redux, React, CSS",5.9,Frontend Developer,1
C00713,"Spring, REST, SQL, Java, Docker",2.8,Backend Developer,1
C00714,"Firebase, Flutter, Kotlin",4.2,Mobile Developer,1
C00715,"JavaScript, HTML",5.4,Frontend Developer,0
C00716,"Pandas, Statistics, Machine Learning, SQL",3.4,Data Scientist,1
C00717,"CI/CD, Docker, AWS, Terraform, Kubernetes",6.5,DevOps Engineer,1
C00718,"CSS, HTML",8.4,Frontend Developer,0
C00719,"Java, Docker, REST",5.3,Backend Developer,1
C00720,"Microservices, REST, SQL, Spring, Java",2.0,Backend Developer,0
C00721,"Kotlin, Dart, React Native, Firebase",5.0,Mobile Developer,1
C00722,"REST, Microservices, Spring, SQL, Docker",7.0,Backend Developer,1
C00723,"Redux, TypeScript, CSS, React, JavaScript",1.3,Frontend Developer,0
C00724,"Machine Learning, Pandas, SQL",1.1,Data Scientist,0
C00725,"CI/CD, Kubernetes, AWS",2.0,DevOps Engineer,0
C00726,"Flutter, Kotlin",5.6,Mobile Developer,0
C00727,"Spring, SQL, Docker, Microservices, REST",2.8,Backend Developer,1
C00728,"Pandas, SQL, Python, Statistics",9.0,Data Scientist,1
C00729,"Terraform, Docker, Kubernetes",7.4,DevOps Engineer,1
